사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,자치구
201503,공항철도 1호선,김포공항,0,0,1965,1606,3324,9849,7863,21933,11312,19282,10546,12302,9567,9526,12519,9902,14149,10361,13908,9949,15827,10914,17092,8837,16451,9520,19725,11289,27834,12367,21562,9651,15005,5176,13843,3934,15803,3801,5452,1826,248,870,0,0,0,0,0,0,20151223,강서구
201503,공항철도 1호선,디지털미디어시티,59,1,2897,741,5337,6328,15253,17904,15667,74844,9574,26927,7091,11495,7615,10100,8421,10608,10023,12427,10674,10237,12376,9631,13757,9747,21161,11428,70840,14612,34462,13498,20531,8428,20515,7050,15322,7039,7022,4671,995,1808,0,4,0,0,0,0,20151223,은평구
201503,공항철도 1호선,서울역,101,1,5729,1074,8731,14194,15634,42737,20601,64196,16074,42674,15621,34210,17327,30847,22151,29017,23572,28895,23842,29218,32511,25993,37375,26288,44266,28478,61524,34844,50991,28139,35957,19649,37223,16274,33766,15820,17653,9883,34,3061,0,0,0,0,0,0,20151223,중구
201503,공항철도 1호선,홍대입구,63,8,3598,286,5056,2038,10643,7071,11717,19864,8595,16342,7646,10279,7757,8989,8611,10382,9356,11639,9839,10739,10770,10843,12641,11858,16408,15017,22093,20465,17438,18214,15190,10684,18496,8997,21153,8868,10953,6461,886,1828,2,2,0,0,0,0,20151223,마포구
201503,분당선,강남구청,16,0,984,583,2841,4098,8740,13171,12612,49722,10151,37363,8832,19022,10040,13899,10546,14070,13563,16079,14138,15870,17555,15479,16566,16482,19741,16971,42572,21242,26696,18196,16412,9890,16050,8082,12819,8474,5375,5026,175,1120,0,0,0,0,0,0,20151223,강남구
201503,분당선,개포동,5,0,1514,380,4355,1876,14503,5130,17954,8060,11761,7382,7645,6152,6658,3915,7963,4690,7542,5487,6112,5760,5983,6607,7129,7964,7710,9268,8131,13488,5498,14136,4348,9895,4264,9156,4158,10127,1392,6664,57,902,0,0,0,0,0,0,20151223,강남구
201503,분당선,구룡,5,1,781,397,1945,1477,6608,11155,8685,6027,6738,2960,4651,2008,4141,2308,4057,2482,3752,3032,3125,3107,3361,3670,6988,4322,4974,4897,6632,6027,2815,5806,1601,3933,2540,3784,955,4150,378,3364,22,439,0,0,0,0,0,0,20151223,강남구
201503,분당선,대모산입구,8,1,2424,356,6428,2067,19110,4625,21474,10469,11120,6047,7702,4217,7316,3820,6855,4254,6516,4905,5762,5003,5514,6133,6222,7276,6672,7846,8990,12080,5596,12068,3467,8434,2898,8471,1936,10126,773,6074,23,1049,0,0,0,0,0,0,20151223,강남구
201503,분당선,도곡,4,1,965,955,2874,5794,9809,16352,15668,24631,11725,17285,9038,8018,9034,8912,9275,8387,10427,9300,9843,8639,11266,9504,13238,10757,15408,12782,21345,15043,12716,13905,8317,9390,8093,8818,7398,8710,2272,5766,97,740,0,0,0,0,0,0,20151223,강남구
201503,분당선,복정,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20151223,송파구
201503,분당선,서울숲,29,1,2369,276,5618,3732,17665,6617,25500,18360,15123,11921,8475,6160,7378,6497,7539,7687,8331,10422,8516,11186,9669,12048,14093,11506,15891,11646,19458,16420,11732,16170,6967,10926,6004,10109,3957,11273,1544,5672,36,1425,0,0,0,0,0,0,20151223,성동구
201503,분당선,선릉,14,0,1284,1376,1993,7499,4804,43352,7205,148480,5778,75877,6236,30792,7582,21713,8304,20465,10066,22385,10683,20424,12399,18104,14252,18683,21739,21183,53893,25230,32406,21166,20774,10294,20953,7976,18695,7233,6471,4709,238,928,0,0,0,0,0,0,20151223,강남구
201503,분당선,선정릉,30,1,1166,817,2994,6290,7290,16615,10201,78502,8600,50145,7957,23580,9980,15226,12903,15478,14600,16358,14192,15567,16557,12894,19302,13719,26121,14135,56865,17504,34638,13807,20766,8020,19036,6352,15417,6669,5691,4012,135,749,0,0,0,0,0,0,20151223,강남구
201503,분당선,수서,25,3,3312,1972,7443,6728,21907,17183,31161,35537,20247,16002,13082,9970,11978,9016,12065,9441,12722,10306,11591,10034,12146,11634,14197,13355,18641,16568,28860,22498,15794,22267,10155,16043,10029,15319,7154,15217,2926,10221,129,1767,0,0,0,0,0,0,20151223,강남구
201503,분당선,압구정로데오,251,1,2157,624,3272,7834,5808,22250,9105,67036,8102,84692,8779,38682,12598,28764,15386,26300,17649,27896,22234,28400,28424,27753,33783,27081,39835,29406,62375,34787,59804,29512,51697,13010,40201,8912,30969,7085,11762,4071,466,616,0,0,0,0,0,0,20151223,강남구
201503,분당선,한티,15,0,1859,855,6207,6542,22617,27232,29254,48334,21322,47104,16740,22968,18003,20330,20246,21720,21407,24396,18851,22527,24066,24043,29945,27154,32367,34141,43576,36478,31252,31648,37909,19078,23976,16482,29656,16353,6398,10554,295,1338,0,0,0,0,0,0,20151223,강남구
201503,중앙선,망우,159,7,6888,625,13386,4218,38035,5574,30752,15536,19108,10543,14945,9794,14170,9536,13862,10490,14362,11767,12771,12455,12073,14836,13479,17618,14643,20895,15525,28023,10281,26575,6489,17563,5579,14961,4262,13384,1671,9319,97,2259,0,0,0,0,0,0,20151223,중랑구
201503,중앙선,상봉,487,6,5580,922,8503,3217,24093,4598,23660,8321,13510,6804,9534,5633,8517,6650,9029,7530,9132,7779,8101,7732,7987,9740,8637,11237,8671,13729,9343,19089,7788,19781,5671,13331,5044,10516,4255,11315,1937,7181,102,2444,0,0,0,0,0,0,20151223,중랑구
201503,중앙선,양원,17,0,1611,194,2753,2196,7135,18377,6285,6168,3977,2442,3037,2661,3240,2364,3822,1923,3215,3121,2893,2646,3825,2833,9277,3707,5854,3688,4057,4979,2220,4674,1629,3161,1716,2504,1796,2376,246,1833,46,351,0,0,0,0,0,0,20151223,중랑구
201503,중앙선,양평,11,2,1681,31,2762,1604,17071,4286,8174,8089,7251,6549,6744,6547,6974,7884,7779,7427,7919,7305,8022,5365,8396,8161,9195,6965,8744,11346,8193,10989,4368,7194,4400,7396,3226,4921,2784,6194,1036,4053,92,2002,0,0,0,0,0,0,20151223,영등포구
201503,중앙선,중랑,19,2,5342,447,10512,2102,28870,3235,27845,7505,15673,6302,11523,5779,10411,5518,10690,6433,10185,6799,8730,8556,7871,10038,7714,12804,8431,14922,8982,21324,7048,22308,4936,15948,4348,12671,2988,11901,1427,6886,122,1789,0,0,0,0,0,0,20151223,중랑구
201503,중앙선,회기,483,11,12071,3145,26415,11880,78106,39904,92963,104861,58464,64213,46912,62583,48189,55072,53754,47930,56616,49592,54451,50381,62205,46904,73070,50782,83651,68165,87684,86551,54734,92103,46600,58315,53229,56312,49911,56198,27410,39860,964,10284,0,0,0,0,0,0,20151223,동대문구
201502,1호선,동대문,372,9,11084,1890,9429,6530,14698,11785,21409,27373,22418,27378,20684,28742,22248,35444,28674,38914,32224,39071,34090,38972,34496,36233,34853,32916,34489,30995,33531,31203,24430,30813,18982,24041,17056,19791,14779,17837,7880,13671,881,4743,7,90,0,2,0,0,20151223,종로구
201502,1호선,동묘앞,143,2,1630,675,2457,2560,5312,6901,7153,21501,7126,15553,7891,14565,10537,21119,15310,25803,20766,31244,26113,33516,32646,28206,33322,20513,30712,14798,27485,10994,12742,8221,7534,5680,6519,5692,4696,5933,2374,4107,232,2989,8,294,0,22,1,0,20151223,종로구
201502,1호선,서울역,1185,33,11008,9636,17018,48590,50684,103184,90071,197270,85449,122950,89559,84476,93948,79754,125429,87783,120861,95503,100818,98835,136590,102572,132497,106418,148758,110322,208886,126377,148994,101076,103069,72367,107927,64236,91286,53922,44918,27493,7503,7626,168,612,1,8,0,0,20151223,중구
201502,1호선,시청,48,2,1866,3568,3110,17464,5860,60726,7699,145216,10328,62433,14405,36004,20018,35299,22118,34496,26778,36308,32726,33684,40704,28939,44805,25049,56231,23796,103663,23958,67045,15523,51264,8415,52899,7184,37043,5911,13862,3534,1032,1198,6,47,0,0,0,0,20151223,중구
201502,1호선,신설동,104,5,5645,1865,8122,7392,19221,22700,26145,63388,19933,37552,18885,23283,22379,21275,25086,21120,27041,23675,26739,22705,29026,22056,29821,21303,35340,22980,54488,26263,31246,23372,18698,15622,16308,14805,13224,15087,5524,9969,427,2404,2,36,0,0,0,0,20151223,동대문구
201502,1호선,제기동,185,2,3486,2327,6984,7482,19224,14831,25317,38627,20375,31575,23170,40847,33251,55234,42445,61586,50993,66534,57613,61611,65337,51718,64043,38840,51804,28483,44223,24650,23318,20622,13771,12175,11242,11115,7640,10990,2801,7319,197,1856,0,28,0,0,0,0,20151223,동대문구
201502,1호선,종각,142,14,4508,4088,4956,21763,7610,101334,12231,225277,15231,131836,21587,70759,33193,68411,43994,67874,58888,73371,65728,63413,77744,56023,87749,54701,109855,63486,190698,80085,129665,61791,106621,24735,125566,13983,115204,9634,55388,5290,4638,1510,37,27,3,3,0,0,20151223,종로구
201502,1호선,종로3가,141,2,4041,1574,3736,10003,6221,26068,10623,81422,14365,91486,24746,79788,40010,82374,52691,86055,69849,92938,75267,82543,87128,67968,95632,56768,98902,52963,114305,59331,92624,43158,67393,17341,71800,11757,65815,9452,28043,6173,2966,2935,37,104,0,0,0,0,20151223,종로구
201502,1호선,종로5가,46,2,1824,2620,2815,10289,4734,38714,8748,103817,11899,74267,18965,53769,28838,57400,38467,58919,50757,58521,59271,56188,66687,50217,65793,43482,76031,39369,107049,37661,73201,25386,45722,11332,38917,8119,28257,6174,11487,4152,768,1165,6,27,0,0,0,0,20151223,종로구
201502,1호선,청량리(지하),929,25,10686,2749,16489,10946,42329,20775,58436,38937,41929,38761,38626,44128,45115,52880,52743,60538,57249,66999,61158,70217,66932,65768,70182,60037,64779,57846,59414,64011,41389,58848,36671,36130,29116,32553,20484,35002,8355,22941,595,6873,16,180,0,0,0,0,20151223,동대문구
201502,2호선,강남,335,8,16763,12015,26552,63151,49918,177720,80494,319763,68362,317126,67653,164756,91266,150292,115836,153418,154856,186137,150591,164569,175890,154294,197229,155898,235278,181986,328275,246623,250295,207380,205776,99475,254551,74321,272746,59027,125507,39021,21000,10005,226,323,3,19,0,0,20151223,강남구
201502,2호선,강변,39,3,9099,4178,26109,33850,85985,39317,131534,60706,97917,61666,86806,59981,88517,63624,88139,67855,86772,80277,82382,86115,84156,93574,86363,100845,90480,108095,95166,137513,79997,125848,69605,88987,59375,78762,44076,72362,17979,43473,2528,9767,60,129,0,13,0,0,20151223,광진구
201502,2호선,건대입구,342,3,19805,1745,26858,13893,60074,24930,98338,60628,65623,48346,41457,44262,42415,50101,50368,62444,56412,71411,56455,71974,60412,74806,65794,84823,74345,105300,87386,156857,75048,147017,75506,88261,87819,77552,90575,73617,58180,46537,9514,15002,218,1335,3,43,0,0,20151223,광진구
201502,2호선,교대,18,0,3236,4998,12676,22076,26119,55921,38065,133916,32636,127092,32921,67933,40679,62270,43523,57563,54500,63047,58900,61468,62989,57388,65888,55744,82511,61349,129928,77653,75780,61420,57009,36527,66460,31498,73894,29160,27401,17332,4782,4402,36,70,2,4,0,0,20151223,서초구
201502,2호선,구로디지털단지,120,2,31993,5027,47819,20211,132237,68629,169552,247755,109318,133767,72375,59938,67018,53473,71637,54734,78241,65292,71682,70287,71982,73585,76390,78400,95900,98271,193249,141641,135674,142824,84342,97595,77187,95050,64994,105280,31879,67267,4592,16490,52,357,0,8,0,0,20151223,구로구
201502,2호선,구의,12,0,10652,1169,20737,8639,57980,13241,92673,41609,54543,27551,33281,21839,30640,20906,30792,23280,33555,27114,31169,28307,30413,33698,29928,36184,33985,43508,44083,63046,26424,62545,20153,44294,18794,42725,16649,42907,8663,26385,1341,8504,17,133,0,18,0,0,20151223,광진구
201502,2호선,낙성대,93,3,10019,2016,22994,9816,80549,18031,116057,43725,67865,35926,39541,27724,36923,23848,39471,28610,42650,30841,39479,32637,36761,36230,37169,40599,43786,48093,55097,75890,37896,82358,26870,57856,29077,56797,22230,61255,11577,40723,1850,11884,15,321,0,11,0,0,20151223,관악구
201502,2호선,당산,39,6,6149,2559,16066,12279,52148,27261,61375,72834,38201,34528,27830,22853,28062,21763,28615,22934,29903,26900,27231,27107,27000,29448,28834,33068,38990,40254,62310,56691,36595,56192,24738,39436,22436,38257,19477,37889,9764,26379,1696,7399,23,206,1,16,0,0,20151223,영등포구
201502,2호선,대림,257,9,27374,3120,31621,12292,72604,22350,102040,64104,72942,39940,44154,35164,40431,40478,43567,40778,45054,41930,41145,42153,41267,47596,43042,51814,49171,66922,66253,81028,43374,74243,32463,53306,27130,59827,21046,70045,11029,37667,1663,9779,60,350,1,22,0,0,20151223,구로구
201502,2호선,도림천,0,0,341,268,841,593,2004,3060,2073,4385,1409,1314,1376,958,1268,886,1834,1171,1251,1086,1314,1295,1282,1202,1477,1315,1700,1191,2520,1586,1134,1712,960,1371,862,1343,411,1160,136,881,21,259,2,2,0,0,0,0,20151223,구로구
201502,2호선,동대문역사문화공원,204,1,8425,937,5555,6812,6938,18460,10725,53901,12425,34680,13509,31211,16713,30661,20622,33044,23480,36519,30237,38218,34994,35250,39370,31648,47354,31151,54481,32478,41925,39103,30673,26935,28888,20805,26600,17527,16306,12496,4005,4011,38,95,0,4,0,0,20151223,중구
201502,2호선,뚝섬,17,0,3749,1330,9295,10003,24117,19803,33423,79553,20870,32345,16121,16517,16204,14620,17371,15032,19980,16363,19258,17264,20208,18026,20808,19889,26655,22861,53904,31270,35128,27278,18749,18062,17504,16926,12827,17600,5396,11847,840,3890,8,135,0,1,0,0,20151223,성동구
201502,2호선,문래,3,0,3258,1430,12038,7090,37188,25253,39414,101298,24737,42033,19000,19621,19524,18654,22773,21048,24229,22798,23723,22030,24565,21672,24617,22147,34272,24907,72933,34217,39991,35122,25449,23324,22573,20769,17875,19278,8081,13726,1087,4175,14,134,0,3,0,0,20151223,영등포구
201502,2호선,방배,13,0,3164,2238,9668,9004,24334,25254,37143,66633,28944,43317,21337,26057,22969,21852,25517,22475,29057,28835,27318,27272,29612,25544,31505,27114,38280,31413,60641,37813,36692,35091,25259,23545,26984,21979,22689,23616,10395,14584,1685,4059,21,43,0,8,0,0,20151223,서초구
201502,2호선,봉천,55,1,13807,1655,25195,6855,71879,11094,97896,25460,59064,23080,36574,21718,31533,22021,34387,23156,36476,26824,31045,28133,29901,34261,30160,38081,32205,44600,35404,63513,25240,63839,19015,43660,17174,43698,13588,44376,6357,27031,881,7930,19,340,0,7,0,0,20151223,관악구
201502,2호선,사당,47,0,9835,2934,20227,24094,60743,46275,90637,72677,62860,56520,45276,44604,45472,49604,50204,52685,59239,55317,63074,55124,62851,61517,63263,73480,70028,96807,93199,145337,74513,131677,66954,80630,74217,73589,76245,73945,44555,49498,7885,15383,86,1026,1,29,0,0,20151223,동작구
201502,2호선,삼성,173,1,5640,5292,10390,39164,21324,116920,27815,311953,27729,227407,30114,100408,42832,99507,54238,94253,72339,105525,84297,97138,109102,87289,122205,80338,163978,76696,275760,85853,197271,62905,147200,30588,134427,22653,102007,20809,30699,11536,3691,6814,30,2189,0,40,3,11,20151223,강남구
201502,2호선,상왕십리,5,0,3695,1273,8036,10021,21379,8366,32413,30880,18779,14795,13563,9648,12942,8918,13459,9512,14066,11207,13121,11506,13749,12665,15256,13396,21089,15543,22247,22473,14473,19989,9192,13671,7602,13596,6014,13984,2575,9196,401,2943,4,44,0,0,0,0,20151223,성동구
201502,2호선,서울대입구,3975,18,25055,2490,39873,15232,120365,26643,163916,65467,102910,63631,65383,54116,63139,52591,68851,57179,75630,66199,70182,67867,71563,73403,76159,77577,85437,91204,98822,134156,68525,135640,53612,94789,52256,91256,48852,95997,25728,65095,3605,23796,69,4520,0,103,0,0,20151223,관악구
201502,2호선,서초,4,1,1449,3721,5779,17201,13334,41980,22604,110109,23342,75241,18142,36769,26637,34881,24874,26303,34904,30311,33598,31845,38994,24315,41008,25730,51685,24989,93725,30462,45879,26069,30730,13708,35073,12433,28955,12294,9380,7460,1181,1653,6,11,0,3,0,0,20151223,서초구
201502,2호선,선릉,88,3,5918,5826,13422,31736,25038,94160,35870,260571,35714,174574,38181,80706,50434,58655,55640,54122,69234,65624,75216,58815,92677,53338,99853,52304,133599,55190,239751,62225,157240,50592,97580,29749,97633,24873,80179,23140,34582,14365,5425,6480,35,232,0,12,0,0,20151223,강남구
201502,2호선,성수,32,0,5598,2946,9993,17599,21585,57043,29627,204511,25373,59877,20916,26251,21726,22454,23259,21629,27981,23863,28654,24010,30446,24388,30648,26236,44148,29301,121334,33668,73839,29843,38011,19947,34957,17930,24543,16652,10737,13211,1684,7404,12,1198,0,17,0,0,20151223,성동구
201502,2호선,시청,42,2,1291,1478,2438,15177,4906,82507,8100,175858,11497,64821,16498,28479,22006,26682,22562,25525,27931,30117,32158,28177,37796,25382,41526,22848,59723,22324,128222,23730,78719,16274,48908,8583,49709,7216,34892,6315,15422,4651,2234,1504,7,89,0,11,0,0,20151223,중구
201502,2호선,신답,0,0,616,47,1270,405,3996,674,6268,1520,2652,1040,1814,1202,1822,1279,1926,1457,2007,1557,1816,1757,1577,2266,1564,2587,1725,2713,1659,4933,1091,4930,669,2714,489,2869,370,2398,197,1740,16,468,0,11,0,0,0,0,20151223,성동구
201502,2호선,신당,24,1,4727,1250,8548,7134,21359,13986,32130,40646,21954,25052,17553,19283,18627,20012,20678,22341,22897,24701,24036,25186,24973,24730,26672,24952,30087,27278,37618,33760,25874,30169,18567,19253,16415,19024,12401,19219,6102,12144,1017,3691,16,54,0,0,0,0,20151223,중구
201502,2호선,신대방,79,1,17641,1964,28857,9740,81226,17338,111144,35386,71113,23297,43992,20641,37800,21738,37038,23098,37930,27818,33337,29510,31452,35921,31795,41214,33760,50293,42369,69608,29968,72858,21714,53663,17657,55671,13516,64447,6427,38294,968,9735,7,256,0,4,0,0,20151223,동작구
201502,2호선,신도림,2383,32,33366,5020,52205,19917,142192,48769,148021,132464,96651,82945,72427,66614,72094,70865,83948,84794,91269,91015,89041,90847,93819,95294,98152,101609,117073,120486,152390,170856,111982,173270,90341,103680,104344,93252,83422,95736,32733,75301,3903,33752,74,3622,0,70,0,0,20151223,구로구
201502,2호선,신림,227,6,36697,4030,68839,20014,208769,32732,287158,64837,165197,59220,97504,53617,89397,57512,92974,68690,98264,78342,90751,84741,87588,98327,90460,113303,97837,137867,107624,213087,83862,232132,69413,159994,69215,148230,67773,155288,37732,103326,6006,30789,111,687,0,12,0,0,20151223,관악구
201502,2호선,신설동,25,10,753,333,1185,1288,2315,6183,3555,14274,3302,10718,3910,7364,5404,7021,6486,7114,7188,7747,8290,7351,9796,6619,10402,5295,11231,5112,16208,4859,7526,3811,3814,2457,3053,2117,2632,2343,944,1518,83,426,3,77,0,0,0,0,20151223,동대문구
201502,2호선,신정네거리,39,2,8075,963,13370,3000,42976,4645,41472,10606,22622,8228,16544,7136,15441,8644,15979,9924,15719,11335,13510,12012,12410,14998,12678,17562,13366,22646,14040,32986,9548,34638,6828,22509,5890,21873,4398,21660,2403,15473,346,4705,8,330,0,0,0,0,20151223,양천구
201502,2호선,신촌,70,6,10045,3617,16516,16236,41288,37631,58444,90376,40808,111803,42277,75482,54803,78658,68860,83658,81209,101519,80207,89709,90315,86578,97179,89358,115460,103423,122486,136803,95369,120854,99451,65143,107238,53206,120731,45731,61167,33648,8715,10392,142,212,4,7,0,0,20151223,마포구
201502,2호선,아현,11,1,3297,867,7202,6811,17189,7350,25400,14125,16778,11513,12979,9055,13027,8561,14670,9872,14250,11351,13148,11703,13669,12747,14305,13378,17910,15024,16947,19470,10499,18534,7750,13504,6317,12842,4664,13058,2298,8879,279,2782,5,61,0,2,0,0,20151223,마포구
201502,2호선,양천구청,15,1,3849,980,9633,1852,27570,3976,24828,9272,16161,6678,11717,5889,11239,6068,11330,7386,10797,8593,9483,9097,8845,10640,9079,12225,9182,14411,9344,19221,5141,22489,3540,15516,3097,15084,2886,14499,935,11917,124,3836,0,156,0,0,0,0,20151223,양천구
201502,2호선,역삼,47,4,4343,7200,9817,30268,15548,110539,24327,310570,25442,210229,27334,84471,36097,64080,42805,54544,52530,65199,59711,59790,72454,52569,78724,48888,114151,51091,233838,60394,144866,49371,87638,27492,91798,20563,69508,17190,34533,11608,5088,3592,21,129,0,7,0,0,20151223,강남구
201502,2호선,영등포구청,50,1,5339,2051,13219,9205,39044,30996,38553,86364,29391,46737,24330,25652,24995,22804,26531,24975,28810,27507,29032,26848,29931,27492,30263,27843,40914,31717,77437,41239,41818,39364,28936,26009,27297,23991,20768,22208,9726,15995,1349,5189,29,227,0,15,0,0,20151223,영등포구
201502,2호선,왕십리(성동구청),298,5,6282,1102,10346,4563,26211,10902,43228,29913,27457,21758,20506,16526,21702,17456,25165,20734,27554,22804,27111,22943,28137,24158,29722,26852,34637,33503,41548,49507,31205,45123,28116,27635,32388,24793,30613,23775,19418,16756,2884,6804,37,86,1,1,0,0,20151223,성동구
201502,2호선,용답,4,0,1926,134,2621,875,6962,1131,11639,2138,5254,1561,3736,1782,3456,1997,3676,2312,3879,2836,3551,3040,3119,3836,2890,4647,2957,5095,3043,7683,2033,6842,1400,4547,1207,5082,960,4874,444,3119,76,797,1,18,0,0,0,0,20151223,성동구
201502,2호선,용두,1,0,833,138,1166,949,3897,2018,5864,4761,2875,3123,2541,3195,3173,3614,3542,4042,4209,4810,4538,4643,4620,4500,4950,4029,4724,4209,5334,5766,2807,4746,1879,3060,1627,2907,1489,2367,539,1722,49,428,1,9,0,0,0,0,20151223,동대문구
201502,2호선,을지로3가,31,0,932,1392,2169,15233,4355,49964,7887,132306,10736,62898,13794,30719,17376,26454,19431,21910,23607,24821,26502,22417,29875,19553,32991,18241,43714,18251,95153,18841,62687,12835,37229,6467,34951,5586,26956,4351,13064,3117,2094,931,12,65,1,3,1,0,20151223,중구
201502,2호선,을지로4가,6,0,734,729,1276,6831,2537,19900,4813,69274,8606,42294,12756,26337,14766,24901,17733,23211,20157,22379,24335,24114,27057,21179,29185,18189,34928,14455,58125,12096,40853,7797,18869,4434,13811,4089,9693,4062,4406,2724,681,727,2,27,0,0,0,0,20151223,중구
