사용월,호선명,지하철역,04시-05시 승차인원,04시-05시 하차인원,05시-06시 승차인원,05시-06시 하차인원,06시-07시 승차인원,06시-07시 하차인원,07시-08시 승차인원,07시-08시 하차인원,08시-09시 승차인원,08시-09시 하차인원,09시-10시 승차인원,09시-10시 하차인원,10시-11시 승차인원,10시-11시 하차인원,11시-12시 승차인원,11시-12시 하차인원,12시-13시 승차인원,12시-13시 하차인원,13시-14시 승차인원,13시-14시 하차인원,14시-15시 승차인원,14시-15시 하차인원,15시-16시 승차인원,15시-16시 하차인원,16시-17시 승차인원,16시-17시 하차인원,17시-18시 승차인원,17시-18시 하차인원,18시-19시 승차인원,18시-19시 하차인원,19시-20시 승차인원,19시-20시 하차인원,20시-21시 승차인원,20시-21시 하차인원,21시-22시 승차인원,21시-22시 하차인원,22시-23시 승차인원,22시-23시 하차인원,23시-24시 승차인원,23시-24시 하차인원,00시-01시 승차인원,00시-01시 하차인원,01시-02시 승차인원,01시-02시 하차인원,02시-03시 승차인원,02시-03시 하차인원,03시-04시 승차인원,03시-04시 하차인원,작업일자,자치구,총승차인원,총하차인원,총유동인구
202604,3호선,약수,48,1,6521,1045,11610,6457,28996,16570,39394,34634,28102,23017,20946,17318,19284,16347,21117,16974,21121,18205,20847,19300,22958,21508,24376,25615,28152,32743,33307,44827,20816,28832,17004,19880,15434,17208,11968,15144,5208,9160,892,3567,7,555,0,0,0,0,20260503,중구,398108,388907,787015
202604,3호선,연신내,399,8,26429,2578,55698,16437,132771,33921,158712,51909,95894,45297,68083,39869,63221,41055,69537,45097,61851,49875,56987,52630,59612,64690,66897,79414,64451,97235,62800,146026,43434,116247,34494,74600,29606,65410,24327,56527,11919,36606,2209,12239,11,48,0,0,0,0,20260503,은평구,1189342,1127718,2317060
202604,3호선,오금,29,0,4830,14,11067,2927,34295,7491,33592,15201,18209,7247,10711,5476,8592,5399,9359,6392,8628,7295,7627,7515,7424,10176,9261,11584,11606,16865,12973,24873,5199,17698,4060,12186,3512,9991,2837,11170,678,5768,149,2220,0,1,0,0,0,0,20260503,송파구,204638,187489,392127
202604,3호선,옥수,217,3,3233,921,10578,4392,27192,8297,36168,14345,25306,11583,17675,10097,15961,12271,15999,13397,15574,15395,15427,16983,16683,20669,17837,22321,19179,30794,19596,38582,14111,27647,11196,18586,9787,16532,6569,14992,2649,6735,498,1951,0,0,0,0,0,0,20260503,성동구,301435,306493,607928
202604,3호선,을지로3가,35,0,921,1427,2035,11654,4663,41628,9588,82685,13547,33837,14933,17578,15231,16664,14735,15930,17151,17532,19447,16079,21975,16329,26920,19722,54363,24622,74309,30141,31680,17901,25980,10249,27101,7539,22771,5844,12716,4371,2139,1178,0,5,1,0,0,0,20260503,중구,412241,392915,805156
202604,3호선,일원,4,0,2749,2145,10692,12418,30941,40645,28430,31607,21622,23916,21062,19762,20816,14156,21861,17149,19372,18194,20350,17374,26219,16546,32646,15781,41326,18820,21111,26328,11782,20465,7700,14133,6514,13296,3893,13585,1647,5587,178,1862,0,35,0,0,0,0,20260503,강남구,350915,343804,694719
202604,3호선,잠원,4,0,1809,795,7849,6987,23487,9541,30580,14254,19615,10616,14240,7577,13344,7784,12964,9802,12227,11208,10549,11660,12952,14013,14864,14873,15861,20065,14191,25099,10014,17666,7272,12397,6193,11689,4513,12187,1530,5436,252,1832,0,0,0,0,0,0,20260503,서초구,234310,225481,459791
202604,3호선,종로3가,71,7,870,1049,1388,7093,2674,17923,4445,42468,7591,46402,10640,38911,13398,32398,15934,28827,18194,28773,22311,26749,26276,25694,31528,26116,47945,26946,55881,27802,31507,16728,24584,10067,27066,7628,22382,5686,10877,3749,1689,1238,0,16,0,0,0,0,20260503,종로구,377251,422270,799521
202604,3호선,지축,18,0,3701,640,12808,4554,34622,7023,36095,14108,18224,8950,13034,7649,11116,7214,12031,8259,11135,10431,10179,10189,11364,12260,12447,17317,14323,22255,12383,34317,8383,25073,6697,17608,5486,15373,4229,12572,2107,7102,369,1233,0,0,0,0,0,0,20260503,고양시,240751,244127,484878
202604,3호선,충무로,0,0,0,0,0,0,0,0,1,0,6,0,8,0,9,0,6,0,11,0,12,0,10,0,13,0,8,0,18,0,17,0,7,0,8,0,7,0,6,0,1,0,0,0,0,0,0,0,20260503,중구,148,0,148
202604,3호선,학여울,3,1,755,170,2502,2195,5522,3947,5619,8518,3908,6887,3464,5843,3777,4317,4613,5336,4917,6591,4952,5542,6432,4923,7703,4451,9387,5031,8354,5440,3446,4093,2374,2810,1716,2554,1562,2045,335,1215,63,468,0,0,0,0,0,0,20260503,강남구,81404,82377,163781
202604,3호선,홍제,95,15,10475,1290,28521,6943,72428,12647,79816,29481,50049,25184,36872,23443,32987,23280,34503,24370,31885,26660,30468,28373,32304,34495,34728,40182,34071,50003,31997,71619,18710,54722,15236,35256,11232,31227,7580,26231,2936,15767,508,4307,0,0,0,0,0,0,20260503,서대문구,597401,565495,1162896
202604,4호선,길음,22,6,10809,1666,39324,8526,99767,16905,99165,41015,57410,30919,38205,25310,34230,29631,35508,27392,34115,30961,30776,33096,33406,36709,36723,47037,38930,60421,37443,89577,21772,68132,17254,43657,13846,39785,13695,38808,4851,21614,804,6212,1,21,0,0,0,0,20260503,성북구,698056,697400,1395456
202604,4호선,남태령,13,0,598,91,1206,2277,2657,7717,3895,6327,2862,1975,2719,1304,2690,1189,2383,1572,2372,1461,2483,1616,3629,1702,4692,1884,6050,1854,4642,1941,1952,1495,1352,1556,880,1189,655,1650,262,553,23,166,0,0,0,0,0,0,20260503,서초구,48015,39519,87534
202604,4호선,노원,282,4,14234,867,27177,9254,60760,18098,61314,39149,38536,39119,31894,29076,32992,29257,36677,32439,35590,36844,35585,36795,37733,41973,39490,50827,40131,65914,38623,92567,29588,70290,30037,43916,28507,38530,24171,32812,12080,22468,2742,7738,28,934,0,0,0,0,20260503,노원구,658171,738871,1397042
202604,4호선,동대문,307,10,4112,2216,3290,16147,5457,37145,8771,71198,15149,66889,21586,59959,28647,54791,34012,47339,40986,46850,49961,44040,58404,38048,72839,30363,86926,23651,65320,20908,37959,20835,28957,15022,25563,11006,16094,8886,8545,6183,1440,1565,3,119,0,0,0,0,20260503,종로구,614328,623170,1237498
202604,4호선,명동,45,2,1707,1416,4239,25275,9203,66683,18450,156730,32598,114408,38221,82758,46801,83488,51114,94231,58563,86754,71104,76730,92290,77724,107587,80706,126020,82884,156553,79104,98489,63240,91898,49990,90623,34531,91131,19435,39568,10162,3144,2872,0,97,0,0,0,0,20260503,중구,1229348,1289220,2518568
202604,4호선,미아사거리,57,0,15649,2965,40156,9923,96034,23306,103522,37033,63989,34534,45827,29082,42475,31211,44259,33629,43576,38196,41587,41497,44555,52089,49245,59555,45887,73512,43824,104074,32024,77665,30003,49793,18397,44738,13465,38899,6336,22389,1036,5720,0,14,0,0,0,0,20260503,강북구,821903,809824,1631727
202604,4호선,불암산,81,1,8956,32,20789,4647,50091,8269,40883,11819,25472,11508,18712,11534,17265,11317,17215,11546,16122,12174,14995,13038,13914,16203,15139,18704,14860,22185,13548,29414,8574,26367,5940,18122,4466,16783,3180,15138,1508,10267,366,3527,0,473,0,0,0,0,20260503,노원구,312076,273068,585144
202604,4호선,사당,113,31,11240,1345,31992,20434,78377,30243,87789,41758,67859,31971,47101,26836,39588,34291,41836,33593,42783,31386,41711,30828,39761,37910,43551,51111,52250,73863,55540,104731,37592,63079,35632,41206,37303,37508,32006,34144,16859,21739,2115,6385,3,751,0,0,0,0,20260503,동작구,843001,755143,1598144
202604,4호선,상계,109,0,16712,253,45188,8057,92072,21427,77928,23401,49137,22521,35835,23057,33040,24116,36825,26462,34829,27733,31085,29076,32434,34819,33382,42459,32142,52235,28738,71673,18645,63534,14558,39717,12574,35431,11770,30221,3868,21149,621,5780,7,654,0,0,0,0,20260503,노원구,641499,603775,1245274
202604,4호선,서울역,265,10,5340,1041,7540,19991,15628,47509,18199,104359,16134,61402,15190,34248,17330,33405,18275,36491,17652,36946,18361,33914,21618,39704,27351,41221,54739,45873,74193,47468,28785,35053,20137,26998,17504,25298,12597,21131,5719,10504,695,3199,0,296,0,0,0,0,20260503,용산구,413252,706061,1119313
202604,4호선,신용산,4,1,1577,1450,4702,16172,13851,48603,20982,107654,19007,75965,16378,40410,24753,37383,26054,40357,30879,40030,31119,38258,41198,41440,53438,45533,79952,53658,107395,62033,56453,34860,48302,20695,48152,14638,35011,10551,15906,5449,2136,1467,0,19,0,0,0,0,20260503,용산구,677249,736626,1413875
202604,4호선,쌍문,191,7,26560,1165,58890,9414,135194,17151,137505,32316,85654,24153,58537,23081,51751,25728,52753,29490,45897,33629,39380,36451,37520,49326,38950,59949,40131,79462,35783,112665,25200,99569,18871,66469,14964,57504,10935,53350,4716,33487,924,10762,1,25,0,0,0,0,20260503,도봉구,920307,855153,1775460
202604,4호선,창동,2374,60,18538,2882,43377,16100,96833,24397,87890,52490,58020,41840,47868,35749,47109,36268,48285,43773,46160,51358,44821,52175,50085,56762,55896,63693,54924,77886,59731,101740,33618,82449,27363,52948,23140,44836,17962,39861,8073,23704,1588,8618,2,80,0,0,0,0,20260503,도봉구,873657,909669,1783326
202604,4호선,충무로,81,12,3634,3291,6426,25212,13909,71103,23371,210931,31298,117418,36196,74172,39542,62676,39276,55965,48956,56887,55181,47462,63203,43541,78331,47280,126809,53254,176430,59686,81304,36285,67190,27124,63019,25997,49252,24737,26551,16838,5406,5077,4,233,0,0,0,0,20260503,중구,1035369,1065181,2100550
202604,4호선,혜화,32,3,3527,2704,8691,27083,19651,62401,24955,133508,28781,102214,37702,75587,44587,74468,47293,85205,50907,100839,65583,84475,90184,68079,106697,64384,127306,79866,130332,93772,79680,65956,83213,26074,120163,25112,98297,21234,35005,13016,4748,3973,4,475,0,0,0,0,20260503,종로구,1207338,1210428,2417766
202604,5호선,강동,184,4,13119,1628,23992,11897,63246,32882,77425,53423,42048,30855,30305,21851,27335,20231,29570,22060,28358,26477,27425,24589,28939,27834,33253,31816,44826,39721,46067,61704,23593,44547,16595,32070,13526,29280,9568,26581,3753,16514,767,7168,0,0,0,0,0,0,20260503,강동구,583894,563132,1147026
202604,5호선,강일,0,0,3037,1497,11147,4082,33564,7518,27534,10898,17524,4674,12909,4091,10375,4272,10454,6493,9125,6351,7522,7890,8820,10178,9962,11371,9942,16540,10178,22087,4564,20512,3050,13020,2267,11635,1833,10435,632,6516,201,2299,0,1,0,0,0,0,20260503,강동구,194640,182360,377000
202604,5호선,개롱,1,1,4019,750,11082,2834,25187,8831,22958,17342,14828,9238,12328,6954,10426,6970,11385,7186,10378,9742,9164,10066,10431,11407,14617,15100,13197,17970,13567,23800,6757,20268,5307,11770,4847,10030,2771,11073,795,5520,105,1866,0,0,0,0,0,0,20260503,송파구,204150,208718,412868
202604,5호선,개화산,5,0,5176,191,10069,3549,25517,7564,25295,15842,14282,8200,10321,6382,10055,6872,10627,7573,9696,8369,8361,8011,8857,9808,10304,11245,13166,14348,12977,20512,5882,17166,4069,10914,3597,10797,2508,9433,802,5157,111,1836,0,52,0,0,0,0,20260503,강서구,191677,183821,375498
202604,5호선,거여,13,0,7625,683,19816,4042,49297,10840,47252,20657,26664,11040,18302,8338,16556,8992,16215,9229,14703,13559,12732,12796,13794,17837,16057,22421,16790,28072,16545,43690,8239,35196,6090,19739,5331,17137,3686,18071,1344,9388,205,3276,0,0,0,0,0,0,20260503,송파구,317256,315003,632259
202604,5호선,고덕,10,0,4373,1785,12741,6788,31229,21923,27627,23613,19689,17155,17600,16285,19001,12455,19586,14062,16884,19788,18142,16946,21746,19413,24210,21225,26148,22364,21118,31733,12439,25085,10074,13491,9873,13266,9994,12346,2257,6257,455,2835,0,120,0,0,0,0,20260503,강동구,325196,318935,644131
202604,5호선,공덕,18,0,1873,1006,6839,9331,24659,38665,37275,80996,19673,43067,16111,19953,17926,19198,19600,17635,22561,19413,21246,17215,23482,18941,28923,22034,48777,36101,67702,51544,27838,25452,22995,16321,22460,14700,16988,12739,7150,6824,989,2066,0,2,0,0,0,0,20260503,마포구,455085,473203,928288
202604,5호선,길동,4,0,5828,686,11251,4254,29317,9156,34589,22207,19076,15801,16971,11754,16007,12373,17305,13692,17503,13421,15194,15936,15465,17228,16611,21180,17500,24184,19434,32473,10649,24562,7977,15704,6879,12737,5359,12639,2260,6729,490,3464,0,0,0,0,0,0,20260503,강동구,285669,290180,575849
202604,5호선,김포공항,9,1,1274,3392,7141,10569,25772,22586,29249,26720,14163,15403,15286,15481,21047,17275,22543,17401,26731,17900,27310,16809,32024,16832,28296,17732,38094,18446,42172,16710,24558,9744,21167,5450,19317,3919,16629,2643,8280,1496,462,619,0,2,0,0,0,0,20260503,강서구,421524,257130,678654
202604,5호선,까치산,322,2,26172,1397,48716,8180,131343,12449,159271,22867,84839,20194,53241,18994,46262,22377,46753,27207,42727,30462,34684,35770,32151,48665,33954,60697,32887,79339,31859,130547,21702,97007,16729,65046,13808,63470,10627,51528,4991,32904,888,10086,1,401,0,0,0,0,20260503,강서구,873927,839589,1713516
202604,5호선,답십리,13,1,9337,1282,23979,11408,65928,16053,85505,36292,42108,20825,26156,14961,22236,14303,23664,16600,22677,18930,20579,18365,22065,23444,28215,27358,32627,38347,32875,64673,17675,40496,12237,28218,10042,24705,6996,22509,3318,13780,552,4632,0,18,0,0,0,0,20260503,성동구,508784,457200,965984
202604,5호선,둔촌동,1,0,7281,578,19093,6927,53245,13655,54668,27795,31645,18735,23164,14959,21449,14633,22626,18294,21863,21609,20880,20112,21287,25679,22356,29386,26332,39542,27446,57169,16236,39935,13397,20956,11524,21703,8680,17495,3433,9728,448,3185,0,0,0,0,0,0,20260503,강동구,427054,422075,849129
202604,5호선,마곡,4,1,3291,3531,10628,12982,29013,40231,28251,97059,16933,47350,14540,24452,17000,22065,19312,22113,21295,23226,23868,20668,30110,22081,37082,24909,63882,30037,75563,39744,36624,27537,28770,14922,25294,13082,16178,11451,5087,5693,711,2367,1,0,0,0,0,0,20260503,강서구,503437,505501,1008938
202604,5호선,마장,5,1,2421,523,7633,3884,18819,7794,22657,17811,12749,11937,9792,9084,9448,7785,11668,8817,10417,8776,10330,7273,10880,8533,12589,9925,13254,13471,12473,20580,8073,13148,6585,9053,5732,8219,4192,7964,1358,4743,233,1573,0,13,0,0,0,0,20260503,성동구,191308,180907,372215
202604,5호선,마천,172,1,7553,336,17042,2833,47935,5011,35502,11547,19166,7189,12867,6669,10647,5863,11364,7297,9756,8905,8241,8119,8042,13109,9634,14809,8613,17789,10435,27304,4575,22899,3814,12261,2686,12712,1565,11381,743,6657,93,2542,0,0,0,0,0,0,20260503,송파구,230445,205233,435678
202604,5호선,마포,5,0,2776,1217,10087,8339,32859,25252,44665,81029,24357,36668,19697,18446,19074,19406,19784,17172,21068,18108,20268,16606,22010,19137,24158,23537,42432,36086,62786,49805,24963,28811,21320,19362,22189,17144,16016,14970,6695,8093,972,2432,0,0,0,0,0,0,20260503,마포구,458181,461620,919801
202604,5호선,명일,9,0,5864,1489,14249,3816,35756,8342,32814,15595,18926,10456,16709,10406,14399,9888,15192,9048,13867,12625,12683,11917,12446,16161,15444,19854,12845,20856,13070,35576,8545,26060,7366,15037,6887,12299,3984,12644,1718,7089,350,2544,0,6,0,0,0,0,20260503,강동구,263123,261708,524831
202604,5호선,목동,40,1,9220,1322,24453,5933,66591,16905,76533,31702,39398,21328,28631,16467,26511,15260,26761,19002,24255,23874,22339,24235,23861,29196,25092,36465,28029,53539,30661,88424,16693,56631,13879,35128,13987,32158,14010,28676,4790,15868,717,5289,0,0,0,0,0,0,20260503,양천구,516451,557403,1073854
202604,5호선,미사,12,0,9576,1084,26887,8310,79382,16248,76275,32041,38101,26871,28668,22545,25673,23084,28546,25483,28538,24734,26996,29919,30708,30016,31743,41097,35116,52442,36145,78232,22906,69436,21218,39072,20580,30606,17264,27594,7973,17917,2194,5939,0,0,0,0,0,0,20260503,하남시,594501,602670,1197171
202604,5호선,발산,2,0,4114,2784,13550,17558,35740,53808,37289,140779,24609,71420,26006,38947,30200,35955,34669,35728,37184,36303,40639,33822,49055,32902,55354,36794,87647,44110,101554,59455,45968,41916,39403,25462,36472,20680,28558,18313,12026,10867,1566,3836,0,0,0,0,0,0,20260503,강서구,741605,761439,1503044
202604,5호선,방이,0,0,2830,862,8709,4230,22438,10205,20868,26854,14258,14330,11978,9941,10270,9217,12293,11823,12247,11636,10933,12947,12138,15399,13705,17704,16853,23454,21973,25120,11539,19434,10157,11297,13034,9577,14252,7704,2614,5074,343,1515,1,0,0,0,0,0,20260503,송파구,243433,248323,491756
202604,5호선,방화,26,1,5724,10,13296,3944,30779,7395,28450,16542,16551,9341,14044,7451,13005,7976,13482,8570,12563,9571,10673,10809,12235,12772,13004,14873,12829,18083,12541,24409,6715,21451,4481,13642,3430,12272,2423,11847,1008,6503,188,2536,0,261,0,0,0,0,20260503,강서구,227447,220259,447706
202604,5호선,상일동,54,1,11891,1455,35398,6858,81139,13476,63047,22504,36126,11466,27631,9903,22060,9965,22655,15475,19537,18947,17585,18475,19117,25384,20202,26664,21815,41704,23231,60907,12004,51158,8554,29284,6143,27422,4051,23401,1896,14271,594,6146,2,1298,0,0,0,0,20260503,강동구,454732,436164,890896
202604,5호선,서대문,9,0,3058,1001,7278,19378,23275,69780,26676,167190,19987,53455,20855,26179,23774,24334,22991,22165,23618,25807,27093,20426,35756,17858,47058,19105,78769,23098,113953,30019,32681,17120,26693,11831,23198,12493,16163,9589,5863,5459,650,1715,0,25,0,0,0,0,20260503,종로구,579398,578027,1157425
202604,5호선,송정,8,2,3447,944,7910,3852,18902,7677,24147,12356,15965,8508,12296,7201,10783,7950,10895,8821,10190,9123,10217,9388,10700,10583,11972,12461,12917,14740,12641,20250,8183,16461,6032,11752,5143,11075,3763,10415,2168,6347,239,2148,0,0,0,0,0,0,20260503,강서구,198518,192054,390572
202604,5호선,신금호,40,0,3105,557,8280,2813,23412,10464,30236,15574,16767,8563,11413,6624,10214,6930,10352,8732,9679,9374,9644,9799,9898,11915,12288,14717,10804,18994,11258,28710,8132,18515,5585,12116,4184,11661,3008,9726,1413,5840,240,2043,0,4,0,0,0,0,20260503,성동구,199952,213671,413623
202604,5호선,신길,42,2,2290,405,5623,2132,20176,5599,28505,15520,12559,7246,8873,3847,7163,4285,7252,4646,6520,5340,5715,5439,5909,6451,6664,8493,9569,13392,14976,23702,6192,14438,4425,11959,4070,12545,3085,11519,1697,7245,240,2026,0,0,0,0,0,0,20260503,영등포구,161545,166231,327776
202604,5호선,애오개,57,18,2535,1147,7230,8475,24547,8860,31257,18596,15154,11925,10493,8009,10030,7539,11517,7333,10660,9023,10083,9442,12805,10457,14602,11927,14609,17664,15107,25683,8095,15754,6208,10524,4767,9702,3248,8586,1298,4748,186,2283,2,361,0,0,0,0,20260503,마포구,214490,208056,422546
202604,5호선,양평,3,0,2995,760,8252,3672,29322,12554,33774,49972,15838,19190,10015,8118,9268,7655,10329,7716,10670,8276,10015,8262,10847,9453,12811,11657,23376,16464,39594,28248,12234,18142,8126,12694,6205,11393,4116,10414,1751,6227,271,2093,0,0,0,0,0,0,20260503,영등포구,259812,252960,512772
202604,5호선,여의나루,32,1,1299,1574,3502,11914,7831,51806,11920,82060,7752,36734,7543,30694,10737,33117,15784,36818,18430,46994,26010,47270,36561,49119,48851,49140,80261,53589,94416,59435,61543,37977,68202,24052,63446,12871,39599,8318,14816,4038,1568,1286,0,0,0,0,0,0,20260503,영등포구,620103,678807,1298910
202604,5호선,여의도,15,1,3022,3399,5632,31987,12021,171871,16515,239323,16257,88245,16562,41000,24518,40610,24557,37664,30954,41777,36333,33855,45443,31739,63088,32474,161590,38340,187353,46360,77256,22225,65794,12815,51988,10700,29390,9216,9803,5011,1248,2789,0,2,0,1,0,0,20260503,영등포구,879339,941404,1820743
202604,5호선,영등포구청,2,0,1147,993,3636,2826,11205,9005,15916,30396,6233,12744,5663,5789,6307,5111,6823,5274,6836,5910,6793,5619,7587,5958,9307,7053,14082,10029,26630,17122,9145,9082,6500,6108,5815,5827,3982,4945,2037,3110,294,801,0,0,0,0,0,0,20260503,영등포구,155940,153702,309642
202604,5호선,영등포시장,27,1,2965,1132,8279,6076,30476,17355,40957,48737,19349,27822,13713,17853,14668,18029,16860,21000,17355,23489,18576,18893,22408,17484,27139,18522,37639,24445,47436,40471,20377,23661,14911,16630,13140,15442,9157,13927,4417,8694,619,2127,0,0,0,0,0,0,20260503,영등포구,380468,381790,762258
202604,5호선,오금,19,0,1333,673,4103,2879,9027,12029,9063,22832,6465,8255,5505,4070,5537,3749,6161,4335,5756,4389,5669,4654,7020,4955,8946,6114,12082,7793,15764,8958,4755,6937,3920,4471,3257,4121,2485,4096,754,2724,178,943,0,0,0,0,0,0,20260503,송파구,117799,118977,236776
202604,5호선,우장산,1,0,7507,873,26451,5246,61178,18353,65581,26986,36182,17736,28935,15130,28085,15302,28273,18915,25691,22650,22877,24175,25805,28815,28690,34130,26763,41374,22172,62009,14094,45849,10382,29695,9033,26019,7495,25473,2298,14426,358,3894,0,0,0,0,0,0,20260503,강서구,477851,477050,954901
202604,5호선,을지로4가,2,0,588,601,1315,7886,3205,20670,4830,46300,4512,21422,5876,13764,7179,13381,8503,11469,10011,10898,11636,9739,13520,8905,17862,8909,31884,9107,41427,10087,17061,5630,12196,4113,10483,3999,7172,2661,3694,1759,546,730,1,1,0,0,0,0,20260503,중구,213503,212031,425534
202604,5호선,장한평,27,0,9123,1460,22394,13980,67141,29653,88034,76121,46619,32146,29598,23450,25221,21380,28110,22137,26830,23144,25906,22819,27202,27118,34410,32431,49028,48513,66561,75428,30468,52222,17950,32912,15206,31433,10765,27736,4596,16981,832,5436,3,179,0,0,0,0,20260503,동대문구,626024,616679,1242703
202604,5호선,종로3가,53,7,1509,437,2581,7436,3930,17829,6341,49059,9218,40620,11711,35612,15131,39371,21174,37036,23596,35771,28930,32924,34562,32881,41714,35607,52877,42860,66656,52366,42604,31895,43650,20427,47357,15759,42823,12500,25426,7350,4098,2667,0,31,0,0,0,0,20260503,종로구,525941,550445,1076386
202604,5호선,청구,8,0,1373,203,2665,2126,6520,4275,9907,14215,6004,8298,4939,4050,4909,3870,4626,4272,4831,4717,4844,4612,5530,4854,7614,5784,8901,7202,13692,9977,7921,6732,5150,4643,3922,4361,3331,4196,1722,2635,338,836,0,0,0,0,0,0,20260503,중구,108747,101858,210605
202604,5호선,하남검단산,32,0,4848,21,11935,3465,28475,5427,23470,12636,14678,10581,12001,11002,10064,10380,11283,12366,11880,10911,11266,11119,13007,14401,14582,12418,13911,16525,12804,19361,8321,17996,7217,11859,5995,11065,4426,9091,1165,5853,96,2628,0,0,0,0,0,0,20260503,하남시,221456,209105,430561
202604,5호선,하남풍산,19,0,2161,378,6171,2794,12160,8793,13032,19863,8819,11000,7594,7248,7680,6467,7883,5736,7994,7393,7658,6844,9268,7081,11123,9477,14362,8325,15302,12330,6051,11189,4488,6653,3914,5803,2820,5626,828,3454,177,1365,0,0,0,0,0,0,20260503,하남시,149504,147819,297323
202604,5호선,행당,34,0,4178,760,13468,2798,36707,5284,46834,10589,23245,7156,15676,5543,13566,6658,13072,8273,12192,9146,10137,10992,10053,13314,10297,17372,10396,22087,10347,33269,6721,22031,5375,14954,4469,13864,3280,12002,1117,6489,238,1948,0,3,0,0,0,0,20260503,성동구,251402,224532,475934
202604,5호선,화곡,684,6,25352,1851,47866,10527,126572,17227,155268,39762,80322,28194,51836,21065,45241,22355,47086,25646,43422,30587,36714,34403,35519,43298,38698,56870,42608,77692,43974,134044,26247,93445,19653,59348,15983,57256,12022,48524,4910,30578,798,9120,0,0,0,0,0,0,20260503,강서구,900775,841798,1742573
202604,6호선,공덕,164,4,5031,2462,9317,13055,25088,47706,36324,105647,25823,52860,21839,27029,24061,23425,25379,23279,26305,25059,27106,23691,32509,24940,39090,30387,63971,37334,87972,48732,39864,31037,32620,20662,29343,18641,21627,15628,10168,11154,1530,4864,0,186,0,0,0,0,20260503,마포구,585131,587782,1172913
202604,6호선,구산,33,1,6618,320,13869,2964,34608,8009,41262,8454,23214,5929,15931,5804,13857,6989,14361,8061,12675,8770,11529,9845,12619,13081,13792,16486,11678,17665,10335,25050,6684,22113,5273,12268,4427,10929,3727,8961,1164,5387,251,1671,0,0,0,0,0,0,20260503,은평구,257907,198757,456664
202604,6호선,독바위,9,0,2178,247,4976,818,13778,2198,13636,3312,7274,2898,4731,2959,4174,2648,4399,3200,3820,3347,3571,3856,3441,4843,3806,6199,3488,7628,2972,11874,1877,10055,1292,6446,937,5352,715,5297,324,3234,73,1246,0,0,0,0,0,0,20260503,은평구,81471,87657,169128
202604,6호선,돌곶이,33,1,7931,1205,21289,4134,60410,7765,61589,21243,30940,14997,19943,12615,17059,10739,19104,13476,18771,14950,16442,14608,15529,19500,17215,23861,18362,31459,18479,48782,12918,39477,8848,23193,9228,20506,5948,19948,2654,12259,544,4082,0,0,0,0,0,0,20260503,성북구,383236,358800,742036
202604,6호선,동묘앞,155,2,4655,1124,5799,4585,12301,9962,18493,29827,15259,20686,13946,17810,16680,19127,19164,19851,19788,23562,22834,22754,25359,21533,28038,21008,30518,20770,30549,22847,17535,16540,11793,12110,10152,12009,7100,11956,3539,8971,651,2854,0,121,0,0,0,0,20260503,종로구,314308,320009,634317
202604,6호선,디지털미디어시티,230,27,6852,2559,20120,13997,56627,35599,59811,70065,33356,31986,21599,13760,17684,12418,17985,14468,17063,15340,15587,16542,17543,19207,24185,26084,39813,35396,50363,55387,22177,38771,12668,25001,11287,23285,7120,21854,3577,12396,881,5380,0,15,0,0,0,0,20260503,은평구,456528,489537,946065
