구명,연도,업종,평균_당월매출,연령대_20_매출,연령대_30_매출,연령대_40_매출,연령대_50_매출,주말_매출_비율,폐업률,총_유동인구,유동인구_20대,유동인구_30대,유동인구_40대,유동인구_50대,출근시간_유동인구_06_11,점심시간_유동인구_11_14,저녁시간_유동인구_17_21,평균_승차,평균_하차,총_직장인구,직장인구_20대,직장인구_30대,직장인구_40대,직장인구_50대,임대료,임대료_증감률,경쟁강도,임대료_매출_비율
서초구,2022,중식음식점,872724659.2405063,102670573.62025316,147844919.79746836,129532395.55696204,113548862.89873418,0.1877,7.98,835386.7322033899,140772.86101694914,168151.8745762712,156797.93220338982,114149.3186440678,172588.45423728813,123639.9627118644,150722.05423728813,448557.3958333333,451968.7291666667,437305.75,76871.75,122402.75,111452.25,92527.0,125049,5.88,219,0.000143
서초구,2022,치킨전문점,387621814.5897436,55823789.82051282,81655162.84615384,77453906.03846154,65128674.333333336,0.2248,10.46,835386.7322033899,140772.86101694914,168151.8745762712,156797.93220338982,114149.3186440678,172588.45423728813,123639.9627118644,150722.05423728813,448557.3958333333,451968.7291666667,437305.75,76871.75,122402.75,111452.25,92527.0,125049,5.88,351,0.000323
서초구,2022,커피-음료,1054287188.8719212,237136082.591133,267805607.4187192,183713537.9704433,125212302.74384236,0.2219,11.49,835386.7322033899,140772.86101694914,168151.8745762712,156797.93220338982,114149.3186440678,172588.45423728813,123639.9627118644,150722.05423728813,448557.3958333333,451968.7291666667,437305.75,76871.75,122402.75,111452.25,92527.0,125049,5.88,986,0.000119
서초구,2022,한식음식점,4597256252.661972,599769789.0610329,819906067.9671361,661319839.8826292,631014496.6431925,0.2105,9.82,835386.7322033899,140772.86101694914,168151.8745762712,156797.93220338982,114149.3186440678,172588.45423728813,123639.9627118644,150722.05423728813,448557.3958333333,451968.7291666667,437305.75,76871.75,122402.75,111452.25,92527.0,125049,5.88,2598,2.7e-05
서초구,2023,분식전문점,722282206.880734,119252709.95412844,157069768.65137616,148038286.2201835,117023460.33027522,0.2067,10.28,839606.8591065292,141742.58419243986,171001.0824742268,159149.1855670103,115845.14776632302,173177.45704467353,125383.54639175258,152434.3676975945,486774.5572916667,490089.2708333333,430839.5,75189.0,119981.25,110038.5,92184.0,128544,2.79,358,0.000178
서초구,2023,양식음식점,1325252718.471698,224726251.31132075,316182105.8867925,221314376.7830189,159282987.1037736,0.2842,11.57,839606.8591065292,141742.58419243986,171001.0824742268,159149.1855670103,115845.14776632302,173177.45704467353,125383.54639175258,152434.3676975945,486774.5572916667,490089.2708333333,430839.5,75189.0,119981.25,110038.5,92184.0,128544,2.79,466,9.7e-05
서초구,2023,일식음식점,1836422268.2537315,325906201.23880595,421519329.6417911,246286249.85074627,205434671.50746268,0.2187,7.2,839606.8591065292,141742.58419243986,171001.0824742268,159149.1855670103,115845.14776632302,173177.45704467353,125383.54639175258,152434.3676975945,486774.5572916667,490089.2708333333,430839.5,75189.0,119981.25,110038.5,92184.0,128544,2.79,348,7e-05
서초구,2023,중식음식점,954583221.670886,109900003.35443038,163581431.60759494,138248162.37974682,121762354.69620252,0.1988,6.5,839606.8591065292,141742.58419243986,171001.0824742268,159149.1855670103,115845.14776632302,173177.45704467353,125383.54639175258,152434.3676975945,486774.5572916667,490089.2708333333,430839.5,75189.0,119981.25,110038.5,92184.0,128544,2.79,230,0.000135
서초구,2023,치킨전문점,440933227.8918919,56847545.91891892,90752773.64864863,82292834.71621622,76927078.64864865,0.2231,10.24,839606.8591065292,141742.58419243986,171001.0824742268,159149.1855670103,115845.14776632302,173177.45704467353,125383.54639175258,152434.3676975945,486774.5572916667,490089.2708333333,430839.5,75189.0,119981.25,110038.5,92184.0,128544,2.79,333,0.000292
서초구,2023,커피-음료,1094388999.444976,207237238.33492824,274366870.49760765,193591133.33492824,143523021.98564592,0.2257,11.62,839606.8591065292,141742.58419243986,171001.0824742268,159149.1855670103,115845.14776632302,173177.45704467353,125383.54639175258,152434.3676975945,486774.5572916667,490089.2708333333,430839.5,75189.0,119981.25,110038.5,92184.0,128544,2.79,1004,0.000117
서초구,2023,한식음식점,5014462535.497696,574018022.0276498,906260154.1013824,719761180.359447,693498070.1751152,0.2081,7.98,839606.8591065292,141742.58419243986,171001.0824742268,159149.1855670103,115845.14776632302,173177.45704467353,125383.54639175258,152434.3676975945,486774.5572916667,490089.2708333333,430839.5,75189.0,119981.25,110038.5,92184.0,128544,2.79,2583,2.6e-05
서초구,2024,분식전문점,660084183.7264957,99051955.01709402,142666145.26495728,130202975.26495726,112496134.67521368,0.215,10.34,833374.0719178083,138103.5308219178,168226.2397260274,160608.52739726027,117424.9589041096,173262.2602739726,125143.80821917808,150242.89726027398,500020.3333333333,501734.1041666667,437357.0,76186.25,121408.75,111828.25,94206.75,138922,8.07,338,0.00021
서초구,2024,양식음식점,1216042808.550459,179950472.0917431,302107364.0733945,199695677.7981652,150157351.55045873,0.2798,11.22,833374.0719178083,138103.5308219178,168226.2397260274,160608.52739726027,117424.9589041096,173262.2602739726,125143.80821917808,150242.89726027398,500020.3333333333,501734.1041666667,437357.0,76186.25,121408.75,111828.25,94206.75,138922,8.07,451,0.000114
서초구,2024,일식음식점,1630771818.8115942,264483750.7101449,380800712.0,232770749.2608696,185248482.98550725,0.2178,11.89,833374.0719178083,138103.5308219178,168226.2397260274,160608.52739726027,117424.9589041096,173262.2602739726,125143.80821917808,150242.89726027398,500020.3333333333,501734.1041666667,437357.0,76186.25,121408.75,111828.25,94206.75,138922,8.07,341,8.5e-05
서초구,2024,중식음식점,1058381580.8815788,116844610.32894737,192714293.57894737,145392975.77631578,133998616.0263158,0.2006,10.0,833374.0719178083,138103.5308219178,168226.2397260274,160608.52739726027,117424.9589041096,173262.2602739726,125143.80821917808,150242.89726027398,500020.3333333333,501734.1041666667,437357.0,76186.25,121408.75,111828.25,94206.75,138922,8.07,225,0.000131
서초구,2024,치킨전문점,478105611.73134327,51593044.76119403,94012535.1044776,87911619.59701492,84092440.85074627,0.2093,11.49,833374.0719178083,138103.5308219178,168226.2397260274,160608.52739726027,117424.9589041096,173262.2602739726,125143.80821917808,150242.89726027398,500020.3333333333,501734.1041666667,437357.0,76186.25,121408.75,111828.25,94206.75,138922,8.07,308,0.000291
서초구,2024,커피-음료,1144260053.4527364,192632994.24875623,284066093.74626863,206398751.3333333,157774606.02985075,0.2263,10.61,833374.0719178083,138103.5308219178,168226.2397260274,160608.52739726027,117424.9589041096,173262.2602739726,125143.80821917808,150242.89726027398,500020.3333333333,501734.1041666667,437357.0,76186.25,121408.75,111828.25,94206.75,138922,8.07,986,0.000121
서초구,2024,한식음식점,5091011401.678733,529779780.2850679,927841383.633484,722633721.9547511,715972366.2533937,0.2069,9.3,833374.0719178083,138103.5308219178,168226.2397260274,160608.52739726027,117424.9589041096,173262.2602739726,125143.80821917808,150242.89726027398,500020.3333333333,501734.1041666667,437357.0,76186.25,121408.75,111828.25,94206.75,138922,8.07,2555,2.7e-05
성동구,2019,분식전문점,123970168.8125,40307685.775,24773790.875,22213394.15,15401499.9625,0.2353,9.18,732765.8545454545,131378.64545454545,126902.9409090909,113776.7590909091,108149.34545454546,152686.3,95276.41363636364,126929.5090909091,315182.2407407408,315547.7407407408,60249.0,9907.0,14536.0,14471.0,12933.0,101983,0.0,188,0.000823
성동구,2019,양식음식점,160742322.19230768,69179294.8076923,31293189.423076924,18010001.653846152,12936050.73076923,0.2749,6.74,732765.8545454545,131378.64545454545,126902.9409090909,113776.7590909091,108149.34545454546,152686.3,95276.41363636364,126929.5090909091,315182.2407407408,315547.7407407408,60249.0,9907.0,14536.0,14471.0,12933.0,101983,0.0,263,0.000634
성동구,2019,일식음식점,227947429.8620689,43058728.5862069,42031062.82758621,42775981.89655172,28459133.379310343,0.1841,9.78,732765.8545454545,131378.64545454545,126902.9409090909,113776.7590909091,108149.34545454546,152686.3,95276.41363636364,126929.5090909091,315182.2407407408,315547.7407407408,60249.0,9907.0,14536.0,14471.0,12933.0,101983,0.0,166,0.000447
성동구,2019,중식음식점,183529758.38636363,59926212.13636363,32133188.52272728,27104134.40909091,19205629.727272727,0.2268,7.02,732765.8545454545,131378.64545454545,126902.9409090909,113776.7590909091,108149.34545454546,152686.3,95276.41363636364,126929.5090909091,315182.2407407408,315547.7407407408,60249.0,9907.0,14536.0,14471.0,12933.0,101983,0.0,106,0.000556
성동구,2019,치킨전문점,185552379.2941177,55184881.75,36615732.1617647,39358471.426470585,29123048.72058824,0.3098,11.52,732765.8545454545,131378.64545454545,126902.9409090909,113776.7590909091,108149.34545454546,152686.3,95276.41363636364,126929.5090909091,315182.2407407408,315547.7407407408,60249.0,9907.0,14536.0,14471.0,12933.0,101983,0.0,292,0.00055
성동구,2019,커피-음료,246063230.9243697,96270596.7394958,60356234.35294118,34136522.23529412,22132387.529411763,0.2585,12.41,732765.8545454545,131378.64545454545,126902.9409090909,113776.7590909091,108149.34545454546,152686.3,95276.41363636364,126929.5090909091,315182.2407407408,315547.7407407408,60249.0,9907.0,14536.0,14471.0,12933.0,101983,0.0,374,0.000414
성동구,2019,한식음식점,1329375415.7717392,256136003.35326087,233744035.5978261,230843166.5978261,216834423.8804348,0.2493,6.87,732765.8545454545,131378.64545454545,126902.9409090909,113776.7590909091,108149.34545454546,152686.3,95276.41363636364,126929.5090909091,315182.2407407408,315547.7407407408,60249.0,9907.0,14536.0,14471.0,12933.0,101983,0.0,1682,7.7e-05
성동구,2020,분식전문점,140049754.2125,40120380.7875,30115523.7125,27287122.5,20100197.225,0.245,13.71,714621.5,130921.07272727272,127027.08636363636,112167.94545454544,106044.9409090909,148537.75,95471.70909090908,125142.07272727272,241209.2314814815,243354.5277777777,60218.25,9902.25,14550.0,14478.5,12930.75,105364,3.32,170,0.000752
